Date,Open,High,Low,Close,Adj Close,Volume
2022-04-01,98.629997,102.070000,94.239998,98.919998,98.919998,2960800
2022-04-04,100.349998,109.213997,100.180000,108.639999,108.639999,3734900
2022-04-05,108.000000,109.989998,100.839996,100.980003,100.980003,3584000
2022-04-06,98.540001,99.250000,91.880997,93.889999,93.889999,3560100
2022-04-07,94.730003,98.589996,89.730003,93.860001,93.860001,3519800
2022-04-08,92.669998,93.620003,90.110001,90.690002,90.690002,2066300
2022-04-11,88.879997,92.059998,86.360001,90.529999,90.529999,2925300
2022-04-12,92.370003,96.589996,89.830002,90.080002,90.080002,2455300
2022-04-13,90.000000,95.459999,89.360001,94.029999,94.029999,2024500
2022-04-14,94.129997,94.339996,88.650002,89.129997,89.129997,2582000
2022-04-18,88.699997,89.342003,85.070000,87.199997,87.199997,2008400
2022-04-19,87.199997,92.870003,86.529999,91.639999,91.639999,2041600
2022-04-20,90.660004,91.489998,83.403999,83.769997,83.769997,3928100
2022-04-21,84.809998,87.760002,78.410004,78.699997,78.699997,3573900
2022-04-22,79.029999,80.624001,75.300003,75.699997,75.699997,3640300
2022-04-25,75.190002,79.889999,74.879997,79.419998,79.419998,3545800
